# Id ,Class ,Area (µm²) ,Aspect Ratio ,Breadth (µm) ,Direction (°) ,ECD (µm) ,Length (µm) ,Perimeter (µm) ,Shape ,Stage X ,Stage Y ,Count ,C  Apparent Concentration (%) ,C   k ratio ,C  Wt% ,C   Wt% ? ,O  Apparent Concentration (%) ,O   k ratio ,O  Wt% ,O   Wt% ? ,Na Apparent Concentration (%) ,Na  k ratio ,Na Wt% ,Na  Wt% ? ,Mg Apparent Concentration (%) ,Mg  k ratio ,Mg Wt% ,Mg  Wt% ? ,Al Apparent Concentration (%) ,Al  k ratio ,Al Wt% ,Al  Wt% ? ,Si Apparent Concentration (%) ,Si  k ratio ,Si Wt% ,Si  Wt% ? ,P  Apparent Concentration (%) ,P   k ratio ,P  Wt% ,P   Wt% ? ,S  Apparent Concentration (%) ,S   k ratio ,S  Wt% ,S   Wt% ? ,Cl Apparent Concentration (%) ,Cl  k ratio ,Cl Wt% ,Cl  Wt% ? ,K  Apparent Concentration (%) ,K   k ratio ,K  Wt% ,K   Wt% ? ,Ca Apparent Concentration (%) ,Ca  k ratio ,Ca Wt% ,Ca  Wt% ? ,Mn Apparent Concentration (%) ,Mn  k ratio ,Mn Wt% ,Mn  Wt% ? ,Fe Apparent Concentration (%) ,Fe  k ratio ,Fe Wt% ,Fe  Wt% ? ,Sc Apparent Concentration (%) ,Sc  k ratio ,Sc Wt% ,Sc  Wt% ? ,Ti Apparent Concentration (%) ,Ti  k ratio ,Ti Wt% ,Ti  Wt% ? ,Co Apparent Concentration (%) ,Co  k ratio ,Co Wt% ,Co  Wt% ? ,Ni Apparent Concentration (%) ,Ni  k ratio ,Ni Wt% ,Ni  Wt% ? ,Cu Apparent Concentration (%) ,Cu  k ratio ,Cu Wt% ,Cu  Wt% ? ,Pb Apparent Concentration (%) ,Pb  k ratio ,Pb Wt% ,Pb  Wt% ? ,C  Normalized ,O  Normalized ,Na Normalized ,Mg Normalized ,Al Normalized ,Si Normalized ,P  Normalized ,S  Normalized ,Cl Normalized ,K  Normalized ,Ca Normalized ,Mn Normalized ,Fe Normalized ,Sc Normalized ,Ti Normalized ,Co Normalized ,Ni Normalized ,Cu Normalized ,Pb Normalized
346,Si,10.31740391,1.365228422,3.524857353,122.34375,3.624434668,4.812235441,12.76524034,1.256833346,-1.06385226,1.282454628,307810,31.45452142,0.314545214,66.22148156,0.536403246,13.33323568,0.044867698,29.69450057,0.345173106,0,0,0,0,0.295948843,0.00196277,0.3634491,0.03112948,1.580799744,0.011353843,1.762835495,0.039280098,2.347072028,0.018598342,2.519686706,0.040530111,0,0,0,0,0,0,0,0,0,0,0,0,0.542833284,0.004598347,0.541409478,0.026218724,0,0,0,0,0,0,0,0,0.377284945,0.003772849,0.482199108,0.041621248,0,0,0,0,0,0,0,0,0.207626331,0.002076263,0.280129607,0.060736825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,Cl,1.073487112,1.491465341,0.986960059,73.125,1.169104889,1.472016721,3.683484002,1.005798253,-1.142744006,1.306315007,313567,24.58749563,0.245874956,54.04243469,0.439164275,3.014459834,0.010143965,8.563882858,0.204610638,2.026800625,0.008553727,1.98289305,0.042748376,0.191005948,0.001266775,0.227308064,0.021567001,0,0,0,0,0,0,0,0,0,0,0,0,0.180393993,0.001554024,0.180284376,0.01738092,1.794659346,0.015683712,1.869690977,0.029042576,0.052495953,0.000444694,0.052670285,0.016679768,0.051947427,0.000464143,0.053543068,0.016915787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149079552,0.001490796,0.202402519,0.046882613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Met,3.856601848,1.372867729,1.993960429,11.25,2.215937269,2.737443926,7.242796734,1.082425276,-1.062280859,1.320528253,308769,34.03506577,0.340350658,61.64196134,0.516212871,9.502397478,0.03197654,22.05878496,0.40658894,0,0,0,0,0,0,0,0,0.300074066,0.002155234,0.342708221,0.027355002,0.643795589,0.005101475,0.688007195,0.026832148,0,0,0,0,0,0,0,0,0.101203192,0.000884425,0.106584281,0.019800576,0.066551304,0.000563757,0.065620366,0.019763173,0.339010661,0.00302901,0.342964125,0.023381921,0,0,0,0,2.835468203,0.028354682,3.60844247,0.068218802,0.080540823,0.000805408,0.099166005,0.024780657,0,0,0,0,0.200638804,0.002006388,0.270499708,0.058857363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,Ca,0.81505503,1.220518214,0.986960059,111.09375,1.018705205,1.204602728,3.148800111,0.96804019,-0.966236605,1.221488262,315622,28.23000252,0.282300025,42.80157685,0.224914472,5.457446724,0.018364865,13.82941604,0.233900594,0,0,0,0,0.535042444,0.003548468,0.647336245,0.026773397,0,0,0,0,0.090171915,0.000714528,0.094694004,0.017310634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838560984,0.007492417,0.855082925,0.02479454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149010168,0.001490102,0.2024238,0.047890289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,C,1.908421533,1.390640925,1.550937235,168.75,1.558806519,2.156796791,7.288665361,2.215194428,-0.940619517,1.235386874,323026,27.83381641,0.278338164,36.84072196,0.182528992,3.318290412,0.011166386,8.915436268,0.193636341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151499559,0.001514996,0.206840853,0.044197764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,C,1.013848939,1.384583095,1.096678236,22.5,1.136165728,1.518442147,3.904957321,1.196876853,-0.990263097,1.239600551,320003,26.72979832,0.267297983,35.3682369,0.185017288,3.310303017,0.011139507,8.855460584,0.190305407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128424494,0.001284245,0.175376504,0.047472864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,C,1.172884067,1.7087255,0.996980215,156.09375,1.222032068,1.703565516,4.204733283,1.199532321,-0.956589288,1.247179895,310670,28.41531932,0.284153193,37.48821616,0.195448915,3.34244445,0.011247667,9.013553709,0.200005434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168697222,0.001686972,0.230379519,0.048571284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Si,9.402951929,1.386396454,3.159047467,123.75,3.460088183,4.379692206,12.07395116,1.233743137,-0.935322021,1.254437971,308287,29.81569767,0.298156977,69.58560348,0.648490526,14.34592754,0.048275512,30.595994,0.381309143,0.396651449,0.001673992,0.465472927,0.051536533,0.10541681,0.000699137,0.136816129,0.032176223,0.802859012,0.005766408,0.927477051,0.036604013,3.242928535,0.025697162,3.514975682,0.048527672,0,0,0,0,0.234399969,0.002019264,0.24647126,0.02561755,0,0,0,0,0.35425222,0.003000875,0.350922882,0.026181672,0.331263407,0.002959789,0.336105865,0.026557522,0.135599938,0.001355999,0.174238486,0.038232075,3.99537012,0.039953701,5.05900532,0.085392641,0,0,0,0,0,0,0,0,0.243437174,0.002434372,0.32638642,0.068247132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,C,1.192763458,1.463068016,1.127954353,160.3125,1.232344758,1.650273937,4.13986525,1.143426416,-1.005005439,1.264509993,315883,23.19410592,0.231941059,31.53969944,0.182816212,2.491012774,0.008382512,6.855899096,0.165086426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168314413,0.001683144,0.229468616,0.04391016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,C,1.093366503,1.266216506,1.096678236,156.09375,1.179880277,1.388632085,3.715918019,1.004978149,-1.027778612,1.287561074,314694,30.26225269,0.302622527,40.00363052,0.201534154,3.635142371,0.012232625,9.770516306,0.207645376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173298153,0.001732982,0.236647436,0.048384364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,Si,3.0813056,1.333310955,1.797706668,61.875,1.980717077,2.396901993,6.343468848,1.039223564,-0.926827204,1.28788068,315230,31.41130507,0.314113051,65.011549,0.535016833,9.975388646,0.0335682,23.55639338,0.299571431,0,0,0,0,0.655914517,0.004350107,0.795664452,0.030471955,0.733248144,0.005266438,0.817812234,0.030748587,1.723656803,0.013658362,1.827241853,0.033770775,0.463576894,0.002592884,0.338158454,0.070820376,0.34757019,0.002994181,0.361036975,0.022142212,0,0,0,0,0.10544348,0.000893213,0.105128705,0.019782138,0.117421465,0.001049143,0.120216119,0.019556693,0,0,0,0,0.761481281,0.007614813,0.975026656,0.044039648,0,0,0,0,0,0,0,0,0.155560602,0.001555606,0.210332242,0.053669454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Si,2.46504448,1.824911174,1.492150393,111.09375,1.771607211,2.723041926,6.564942167,1.391320502,-0.958137154,1.29074245,317041,32.80101418,0.328010142,55.24584055,0.387178967,6.866960973,0.023108024,17.19935536,0.258066645,0,0,0,0,0,0,0,0,0.458761631,0.003294982,0.500122225,0.024961741,1.020308677,0.008084988,1.062041987,0.026876677,0,0,0,0,0,0,0,0,0,0,0,0,0.088165188,0.000746848,0.087712047,0.018020121,0,0,0,0,0,0,0,0,0.364999752,0.003649998,0.470489543,0.036654188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,Ca,0.934331376,1.740042898,0.845965765,73.125,1.090700534,1.472016721,3.572747342,1.08716087,-1.011017784,1.293112943,321859,26.8389374,0.268389374,50.41633248,0.322006992,7.97938928,0.02685146,19.17501092,0.272054644,0,0,0,0,0.339798699,0.002253587,0.417146459,0.026450204,0.38427033,0.002759961,0.430248445,0.025174185,0.618458819,0.004900705,0.654273527,0.024178336,0,0,0,0,0.351413665,0.003027291,0.359131116,0.021348457,0.160982937,0.001406846,0.169867673,0.018591159,0,0,0,0,1.026128232,0.009168304,1.047554333,0.027667341,0,0,0,0,0.315510877,0.003155109,0.404351531,0.03575164,0,0,0,0,0,0,0,0,0.165549398,0.001655494,0.223951391,0.052021741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,Si,2.66383839,1.745729587,1.680615111,35.15625,1.841658052,2.933899525,8.201427857,2.009375953,-0.896065274,1.233893404,322929,25.6231904,0.256231904,43.8097775,0.273586437,4.510561004,0.015178499,11.63943186,0.208672113,0.145364366,0.000613483,0.152936333,0.027426294,0.144971174,0.000961467,0.172736507,0.020164356,0.237873429,0.001708488,0.259482302,0.020116805,0.527854962,0.004182755,0.547010545,0.020271019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060238392,0.000538221,0.0617855,0.016209428,0,0,0,0,0.194292155,0.001942922,0.248812651,0.030118023,0,0,0,0,0,0,0,0,0.148696557,0.001486966,0.201223651,0.044079233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,C,2.624079608,1.213309663,1.691931529,105.46875,1.827862666,2.052836873,5.698048297,0.984612583,-0.894001703,1.250114363,318431,33.73557627,0.337355763,45.38842738,0.22451838,4.617275298,0.015537603,12.14482933,0.232321187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203361968,0.00203362,0.277488166,0.0516359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,C,1.192763458,1.160698464,1.196376258,156.09375,1.232344758,1.388632085,3.794220661,0.960463753,-0.86203544,1.262623126,319867,25.27396083,0.252739608,33.37770402,0.174083898,2.892704494,0.009734246,7.831787318,0.180423423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184896728,0.001848967,0.252462155,0.045347167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,C,1.272281022,1.269201171,1.196376258,157.5,1.272760193,1.518442147,3.983259964,0.992394593,-0.890162352,1.284388303,323914,30.75270057,0.307527006,41.05721712,0.206503132,3.94153744,0.013263676,10.48139855,0.215801527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192703889,0.001927039,0.263025681,0.050011242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Si,1.928300924,1.794921509,1.268948647,67.5,1.56690427,2.27766322,5.398272335,1.202610267,-0.924856595,1.287380353,308141,34.31901038,0.343190104,72.75550365,0.595185161,12.08579168,0.040669922,27.95113325,0.34843469,0,0,0,0,0.8666493,0.005747726,1.057308353,0.036436159,0.992722437,0.007130071,1.11426143,0.035090916,2.416565083,0.019149009,2.579861693,0.04059661,0,0,0,0,0.332397595,0.002863475,0.346381334,0.02435833,0,0,0,0,0.197985396,0.001677137,0.197349512,0.021974713,0.168178056,0.001502646,0.172146107,0.022574351,0,0,0,0,0.98197367,0.009819737,1.255281083,0.051819836,0,0,0,0,0,0,0,0,0.215278659,0.002152787,0.290687219,0.060403498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,Si,1.013848939,1.266216506,1.096678236,113.90625,1.136165728,1.388632085,3.715918019,1.083799965,-0.874300158,1.306574737,320626,29.57563102,0.29575631,49.18716848,0.298957108,5.786857754,0.019473366,14.75645304,0.245536678,0,0,0,0,0.061403395,0.000407235,0.072755187,0.021017823,0.544060394,0.003907627,0.589360995,0.024411446,0.74953977,0.005939399,0.779533666,0.023624503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100174302,0.000895042,0.102700386,0.017783491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Ca,1.391557368,1.331027733,1.207766809,15.46875,1.331084471,1.607571118,4.328904553,1.07163044,-0.887862325,1.3149915,312865,27.81710625,0.278171062,40.51294625,0.214393414,5.101453513,0.017166913,12.90542036,0.230575353,0,0,0,0,0.310098706,0.002056613,0.376258581,0.023941406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46376558,0.004143677,0.47302437,0.021866323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181627483,0.001816275,0.247019134,0.048585783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,Met,0.974090158,1.212857401,1.096678236,122.34375,1.113665169,1.330114315,3.494444699,0.997579061,-0.917207293,1.320679391,323194,24.1809532,0.241809532,32.36350715,0.17318842,2.77649574,0.009343192,7.510051131,0.177175645,0.158675655,0.00066966,0.16620619,0.027791824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167001691,0.001670017,0.227962085,0.046143107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,Si,1.272281022,1.676304162,1.106281026,98.4375,1.272760193,1.854463488,4.361338569,1.189725284,-0.663534092,1.225118317,318800,34.76220071,0.347622007,57.85673261,0.39515961,6.237001717,0.020988148,16.07570797,0.255892612,0,0,0,0,0,0,0,0,0.652367715,0.004685528,0.707210274,0.026642575,0.904575456,0.007167911,0.941609964,0.026180941,0,0,0,0,0,0,0,0,0,0,0,0,0.167217373,0.001416501,0.166379719,0.019228242,0,0,0,0,0,0,0,0,0.26112732,0.002611273,0.335667352,0.034767235,0,0,0,0,0,0,0,0,0.135417073,0.001354171,0.183966022,0.051539094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,C,1.769265796,1.166190257,1.495470322,75.9375,1.500899456,1.744002918,4.739417174,1.010292038,-1.11359158,1.327271383,320580,26.9801259,0.269801259,36.81457639,0.203637686,2.736426704,0.009208355,7.618300617,0.177583413,0,0,0,0,0,0,0,0,0,0,0,0,0.074244593,0.000588319,0.075728021,0.015379586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133642671,0.001336427,0.182300073,0.045249573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,C,1.053607721,1.266216506,1.096678236,113.90625,1.158229259,1.388632085,3.715918019,1.042901853,-1.139572342,1.339173704,320345,31.42602742,0.314260274,41.20868444,0.203881296,3.618374839,0.012176201,9.793484956,0.211796374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153555442,0.001535554,0.209773169,0.047935441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,C,0.795175639,1.324571786,0.981373724,167.34375,1.006205281,1.299899947,3.25953677,1.06325844,-1.14436657,1.339299521,310044,33.2983017,0.332983017,43.18233728,0.213782722,3.98562178,0.013412024,10.73343083,0.22195261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,C,1.03372833,1.219669054,1.096678236,108.28125,1.147250534,1.337584507,3.637615376,1.018631896,-1.051468312,1.344810446,324164,28.30859125,0.283085912,36.67668998,0.186443434,3.364532068,0.011321994,9.071225673,0.196143216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Si,1.948180315,1.229269553,1.495470322,32.34375,1.574960386,1.838336135,4.974325103,1.010716409,-1.051486614,1.350591183,322545,40.27967751,0.402796775,72.60480523,0.503239362,9.317781031,0.031355284,23.12399447,0.298823044,0,0,0,0,0.14630449,0.00097031,0.174279255,0.02465357,1.060078293,0.007613844,1.153428387,0.031000184,1.290650014,0.010227189,1.350094005,0.02997659,0,0,0,0,0,0,0,0,0,0,0,0,0.067636825,0.000572952,0.067596539,0.018828135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176418293,0.001764183,0.238829874,0.052196975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,Si,1.471074932,1.546164447,1.127954353,75.9375,1.368587146,1.744002918,4.407207196,1.050708578,-0.945482825,1.356764994,319462,26.99496746,0.269949675,45.02848983,0.242431462,5.851214752,0.019689934,14.42096084,0.227296702,0,0,0,0,0.18266259,0.001211441,0.221286505,0.023021079,0.30898992,0.002219271,0.34174209,0.023229662,0.661917124,0.005245071,0.695012324,0.023245132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36296465,0.003629646,0.465571461,0.035337292,0,0,0,0,0,0,0,0,0.146157085,0.001461571,0.198494736,0.048432022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,Si,1.371677977,1.265672078,1.395772301,61.875,1.321542524,1.766590028,4.928456477,1.409158425,-0.93928357,1.35819457,324583,36.85598671,0.368559867,63.10046911,0.417993125,7.602395862,0.025582839,19.09437031,0.268195267,0,0,0,0,0.160251104,0.001062805,0.192039006,0.024251071,0.656001829,0.004711629,0.717931008,0.026863511,1.206814963,0.009562875,1.263186708,0.028396185,0,0,0,0,0,0,0,0,0,0,0,0,0.223878887,0.001896481,0.222505885,0.0195922,0,0,0,0,0,0,0,0,0.383116654,0.003831167,0.492022373,0.035961153,0,0,0,0,0,0,0,0,0.168598583,0.001685986,0.228954689,0.050502561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,Met,1.689748232,1.424381418,1.290620694,32.34375,1.466783648,1.838336135,4.706983158,1.043406226,-0.983698782,1.358758929,317814,31.17669523,0.311766952,43.17148924,0.213287049,4.483624548,0.015087854,11.70371175,0.214528991,0.198849523,0.000839207,0.21065278,0.031906908,0.122683588,0.000813653,0.147356896,0.021867467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148029474,0.001480295,0.201880606,0.048990379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Si,1.689748232,1.444441284,1.268948647,112.5,1.466783648,1.832921812,4.596246498,0.994889298,-1.008293267,1.378138375,314965,31.47026896,0.31470269,67.40630269,0.525343092,11.99017614,0.040348168,27.55489945,0.321441167,0.103107234,0.000435144,0.112219062,0.037040308,0.122647884,0.000813416,0.149216549,0.02627233,0.314839021,0.002261281,0.347237755,0.0274163,3.943040222,0.031244891,4.117728025,0.045726905,0,0,0,0,0,0,0,0,0,0,0,0,0.131356774,0.001112725,0.131368043,0.020658958,0,0,0,0,0,0,0,0,0.246456056,0.002464561,0.315715862,0.038382315,0,0,0,0,0,0,0,0,0.170608854,0.001706089,0.230654073,0.057232339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,Si,76.29710254,1.507686164,8.473241514,168.75,9.856190344,12.77498899,45.06870189,2.11851815,-1.017382027,1.398694871,321247,23.38333726,0.233833373,78.51036787,0.884325895,32.31319487,0.1087372,59.17506218,0.491578784,0.169304991,0.00071452,0.192525762,0.055067643,0,0,0,0,0.651867222,0.004681933,0.73079383,0.041259927,14.55753744,0.115354814,15.38501531,0.097317836,0,0,0,0,0,0,0,0,0,0,0,0,0.101467164,0.00085953,0.10285537,0.02718285,0,0,0,0,0,0,0,0,0.344006694,0.003440067,0.436419109,0.052159728,0,0,0,0,0,0,0,0,0.280601252,0.002806013,0.37455305,0.07776579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,Oth,0.914451985,1.660721002,0.967995898,15.46875,1.079034952,1.607571118,3.904957321,1.326972163,-1.010775862,1.405201555,321763,29.67509031,0.296750903,40.29777646,0.193445047,3.123800643,0.010511908,8.623845875,0.180784974,0,0,0,0,0,0,0,0,0,0,0,0,0.24271009,0.00192325,0.247966638,0.017256518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162232283,0.001622323,0.221644412,0.043697815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,Ca,3.89636063,1.328176433,2.093658451,149.0625,2.227330338,2.780747813,7.366968004,1.108430728,-0.864207756,1.33564848,311110,32.88118839,0.328811884,49.79299605,0.302506029,6.000054628,0.020190796,15.82623869,0.276443688,0,0,0,0,0,0,0,0,0,0,0,0,0.078800542,0.00062442,0.081679737,0.019133797,0.314998603,0.001761854,0.220566685,0.06721096,0,0,0,0,0,0,0,0,0,0,0,0,2.379029617,0.021256275,2.420630306,0.037022532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155876251,0.001558763,0.211203052,0.053460972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,C,6.778872321,2.502723569,2.352663697,73.125,2.937878198,5.888066883,14.79880404,2.57090436,-0.882822989,1.38141292,323306,28.66823971,0.286682397,38.46633732,0.193478214,3.740302846,0.012586501,9.890027344,0.210084929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153692637,0.001536926,0.209689094,0.046677358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,C,1.610230669,1.235871587,1.387872031,99.84375,1.431855217,1.71523161,4.550377872,1.023285847,-0.70233435,1.331678575,309896,31.69608712,0.316960871,41.26291573,0.201649452,3.453698009,0.011622046,9.429036826,0.200760481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151809549,0.001518095,0.207452406,0.047630846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
